customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,num_support_tickets,churned
CUST-02705,56,M,22,24.1,534.29,two-year,electronic_check,3,0
CUST-02706,27,F,11,29.19,308.95,two-year,credit_card,5,0
CUST-02707,39,M,69,47.57,3312.36,one-year,bank_transfer,2,0
CUST-02708,36,F,16,31.14,528.11,two-year,bank_transfer,2,0
CUST-02709,61,M,3,51.35,151.65,two-year,electronic_check,5,0
CUST-02710,68,M,36,49.63,1823.03,two-year,bank_transfer,10,0
CUST-02711,65,M,26,27.99,760.03,month-to-month,electronic_check,3,1
CUST-02712,44,M,35,62.12,2211.48,one-year,bank_transfer,3,0
CUST-02713,18,F,42,90.31,3766.23,two-year,credit_card,2,0
CUST-02714,26,F,50,27.37,1367.12,two-year,mailed_check,0,0
CUST-02715,39,M,28,110.68,3088.38,two-year,credit_card,6,0
CUST-02716,26,M,51,43.87,2252.07,month-to-month,mailed_check,4,0
CUST-02717,73,M,2,82.38,173.42,two-year,credit_card,2,1
CUST-02718,27,F,8,100.55,767.93,month-to-month,electronic_check,5,0
CUST-02719,54,F,21,88.86,1885.67,one-year,electronic_check,3,0
CUST-02720,20,M,15,77.45,1174.08,month-to-month,mailed_check,0,0
CUST-02721,70,F,18,106.3,1956.84,one-year,electronic_check,4,0
CUST-02722,20,F,35,118.15,4113.83,two-year,electronic_check,4,0
CUST-02723,19,M,43,42.51,1849.77,month-to-month,mailed_check,5,1
CUST-02724,72,F,45,72.94,3308.51,one-year,mailed_check,6,0
CUST-02725,41,M,21,106.7,2203.03,two-year,mailed_check,0,0
CUST-02726,69,F,41,89.94,3647.79,one-year,mailed_check,2,1
CUST-02727,36,F,40,74.18,3003.57,month-to-month,bank_transfer,6,0
CUST-02728,22,F,52,21.6,1123.6,month-to-month,credit_card,1,0
CUST-02729,46,M,48,115.49,5561.46,two-year,credit_card,6,1
CUST-02730,40,F,64,100.9,6464.81,one-year,electronic_check,2,0
CUST-02731,55,F,23,45.57,1028.87,month-to-month,electronic_check,0,1
CUST-02732,31,M,49,116.86,5744.14,two-year,electronic_check,7,0
CUST-02733,65,M,7,51.93,389.36,one-year,mailed_check,6,1
CUST-02734,45,F,39,104.76,4074.47,one-year,credit_card,8,0
CUST-02735,49,F,31,39.48,1236.6,one-year,mailed_check,6,0
CUST-02736,21,M,71,115.48,8246.14,one-year,mailed_check,7,0
CUST-02737,69,M,12,74.21,896.89,month-to-month,bank_transfer,0,0
CUST-02738,72,M,47,63.25,2991.77,month-to-month,mailed_check,3,1
CUST-02739,20,M,18,41.03,775.4,one-year,bank_transfer,5,0
CUST-02740,75,F,31,96.31,2973.22,one-year,bank_transfer,4,0
CUST-02741,63,M,22,63.93,1378.84,month-to-month,electronic_check,10,0
CUST-02742,19,M,19,24.67,443.87,month-to-month,credit_card,1,0
CUST-02743,29,F,55,81.68,4471.73,month-to-month,bank_transfer,4,0
CUST-02744,27,M,64,85.98,5532.69,two-year,mailed_check,5,0
CUST-02745,62,F,42,106.2,4423.08,one-year,mailed_check,0,0
CUST-02746,57,M,57,52.36,2954.69,two-year,bank_transfer,1,0
CUST-02747,33,M,4,20.38,98.86,one-year,bank_transfer,6,0
CUST-02748,47,M,20,111.36,2197.58,one-year,credit_card,6,0
CUST-02749,43,F,65,89.98,5871.71,month-to-month,credit_card,7,0
CUST-02750,42,M,1,40.73,24.24,one-year,electronic_check,2,1
CUST-02751,23,M,65,99.61,6488.68,month-to-month,electronic_check,0,0
CUST-02752,59,F,17,109.78,1863.58,one-year,electronic_check,8,1
CUST-02753,54,M,22,62.8,1415.79,one-year,mailed_check,2,1
CUST-02754,30,F,2,104.28,221.99,month-to-month,mailed_check,4,0
CUST-02755,35,F,53,92.89,4932.67,one-year,bank_transfer,1,0
CUST-02756,54,F,67,112.53,7564.37,two-year,electronic_check,9,0
CUST-02757,20,F,10,45.77,489.09,two-year,credit_card,4,0
CUST-02758,45,F,27,34.29,897.48,one-year,bank_transfer,3,0
CUST-02759,28,M,33,109.32,3623.61,month-to-month,credit_card,5,1
CUST-02760,19,M,37,76.24,2840.86,one-year,bank_transfer,10,0
CUST-02761,74,M,58,63.69,3657.77,two-year,bank_transfer,9,0
CUST-02762,37,M,68,90.32,6174.43,one-year,bank_transfer,5,0
CUST-02763,49,M,51,91.51,4701.73,two-year,bank_transfer,2,0
CUST-02764,48,M,27,65.03,1738.79,two-year,electronic_check,1,0
CUST-02765,64,M,50,72.22,3630.79,one-year,electronic_check,9,0
CUST-02766,54,F,48,60.08,2872.98,one-year,electronic_check,8,0
CUST-02767,67,F,55,88.67,4846.13,two-year,bank_transfer,0,0
CUST-02768,21,M,57,35.42,2026.33,one-year,bank_transfer,6,0
CUST-02769,44,F,11,58.42,628.25,month-to-month,electronic_check,7,1
CUST-02770,60,F,65,60.64,3923.85,one-year,electronic_check,7,0
CUST-02771,45,F,46,29.99,1330.11,month-to-month,credit_card,6,1
CUST-02772,44,M,68,64.64,4374.64,two-year,credit_card,5,0
CUST-02773,24,M,10,61.47,582.21,one-year,electronic_check,4,0
CUST-02774,48,F,34,26.87,864.07,two-year,bank_transfer,3,0
CUST-02775,19,M,68,60.65,4157.85,two-year,mailed_check,0,0
CUST-02776,20,F,9,65.26,618.33,month-to-month,electronic_check,2,0
CUST-02777,20,F,28,71.27,2018.69,one-year,bank_transfer,0,1
CUST-02778,55,M,36,94.67,3416.51,month-to-month,mailed_check,10,1
CUST-02779,73,F,9,102.37,884.82,one-year,electronic_check,5,0
CUST-02780,42,F,20,75.52,1513.06,month-to-month,electronic_check,5,1
CUST-02781,42,F,6,66.4,378.32,one-year,credit_card,9,0
CUST-02782,54,F,42,69.83,2950.54,two-year,electronic_check,9,0
CUST-02783,18,M,71,24.52,1762.64,two-year,electronic_check,4,0
CUST-02784,23,F,19,85.07,1657.46,month-to-month,bank_transfer,5,0
CUST-02785,72,F,67,48.04,3184.04,month-to-month,bank_transfer,1,0
CUST-02786,45,F,57,86.5,4916.76,one-year,electronic_check,1,0
CUST-02787,61,M,40,26.67,1036.95,one-year,bank_transfer,9,0
CUST-02788,62,F,41,98.67,4006.07,two-year,mailed_check,2,0
CUST-02789,75,F,32,84.67,2662.55,month-to-month,electronic_check,8,1
CUST-02790,44,F,49,91.64,4469.61,one-year,bank_transfer,1,1
CUST-02791,29,M,57,39.25,2252.97,month-to-month,credit_card,5,0
CUST-02792,69,M,12,118.17,1414.91,two-year,bank_transfer,4,0
CUST-02793,54,F,19,108.64,2055.59,one-year,credit_card,6,0
CUST-02794,32,F,20,43.56,833.1,one-year,credit_card,2,0
CUST-02795,21,M,22,42.8,962.44,two-year,mailed_check,5,0
CUST-02796,58,F,35,107.29,3710.71,two-year,electronic_check,7,0
CUST-02797,58,F,58,78.09,4521.29,two-year,electronic_check,5,0
CUST-02798,74,M,26,79.33,2096.88,month-to-month,bank_transfer,7,0
CUST-02799,49,M,66,26.63,1763.36,two-year,electronic_check,5,1
CUST-02800,28,F,66,118.76,7870.84,two-year,bank_transfer,8,0
CUST-02801,51,M,34,75.05,2587.82,one-year,credit_card,10,0
CUST-02802,43,M,62,59.86,3679.36,month-to-month,credit_card,10,1
CUST-02803,52,M,43,93.82,3999.73,two-year,mailed_check,10,0
CUST-02804,19,F,13,71.07,874.61,month-to-month,mailed_check,6,0
CUST-02805,26,M,5,107.31,534.65,month-to-month,bank_transfer,9,1
CUST-02806,32,M,72,34.4,2454.29,two-year,mailed_check,10,0
CUST-02807,33,F,39,80.75,3103.67,one-year,mailed_check,5,0
CUST-02808,68,M,59,71.1,4244.55,one-year,bank_transfer,5,0
CUST-02809,46,M,46,89.05,4120.27,month-to-month,bank_transfer,10,0
CUST-02810,20,F,28,30.02,834.56,one-year,credit_card,5,0
CUST-02811,56,M,17,84.37,1435.95,two-year,electronic_check,4,0
CUST-02812,24,M,6,51.12,287.86,two-year,electronic_check,7,0
CUST-02813,27,M,7,85.14,643.76,two-year,electronic_check,0,1
CUST-02814,58,F,26,60.06,1593.47,one-year,credit_card,0,1
CUST-02815,52,M,57,107.83,6183.68,one-year,bank_transfer,3,0
CUST-02816,45,F,39,100.43,3893.11,two-year,mailed_check,9,0
CUST-02817,45,F,38,22.47,899.24,month-to-month,credit_card,1,0
CUST-02818,48,M,56,41.79,2366.08,month-to-month,bank_transfer,1,0
CUST-02819,63,M,46,78.23,3608.72,one-year,bank_transfer,10,0
CUST-02820,53,M,57,43.35,2492.02,two-year,bank_transfer,9,0
CUST-02821,60,F,12,53.14,651.93,one-year,bank_transfer,3,0
CUST-02822,65,F,23,50.01,1107.13,one-year,electronic_check,10,0
CUST-02823,42,M,33,73.75,2478.42,two-year,bank_transfer,4,0
CUST-02824,42,M,38,99.47,3802.58,one-year,electronic_check,10,0
CUST-02825,58,F,46,74.48,3402.85,two-year,credit_card,6,1
CUST-02826,28,M,9,64.2,535.49,one-year,credit_card,6,1
CUST-02827,24,M,71,27.18,1958.55,one-year,electronic_check,4,0
CUST-02828,34,M,62,58.66,3656.32,month-to-month,mailed_check,4,0
CUST-02829,64,M,4,93.59,377.96,month-to-month,electronic_check,10,0
CUST-02830,45,F,31,117.11,3677.33,month-to-month,credit_card,9,0
CUST-02831,75,M,50,90.71,4527.06,month-to-month,mailed_check,7,1
CUST-02832,44,F,16,79.98,1324.93,one-year,credit_card,2,0
CUST-02833,69,M,41,94.66,3844.5,month-to-month,bank_transfer,2,1
CUST-02834,22,M,29,46.87,1381.75,two-year,mailed_check,8,0
CUST-02835,65,M,29,109.11,3123.57,one-year,mailed_check,9,0
CUST-02836,70,F,10,52.74,489.43,two-year,electronic_check,0,0
CUST-02837,37,F,22,41.13,945.66,one-year,mailed_check,4,1
CUST-02838,25,F,18,106.86,1898.11,one-year,bank_transfer,6,0
CUST-02839,40,F,28,26.65,785.56,two-year,electronic_check,5,0
CUST-02840,42,F,21,83.94,1793.93,one-year,electronic_check,9,0
CUST-02841,29,F,6,22.63,120.11,two-year,bank_transfer,4,0
CUST-02842,43,F,37,112.54,4128.05,one-year,bank_transfer,9,0
CUST-02843,22,F,1,50.07,92.59,month-to-month,electronic_check,6,0
CUST-02844,71,M,11,57.38,596.06,one-year,credit_card,1,0
CUST-02845,51,F,34,89.67,3057.74,two-year,electronic_check,3,0
CUST-02846,18,F,9,33.4,279.14,two-year,mailed_check,7,1
CUST-02847,62,F,56,62.49,3499.64,two-year,credit_card,1,0
CUST-02848,31,M,69,68.04,4677.22,month-to-month,credit_card,4,1
CUST-02849,58,M,30,63.31,1943.83,two-year,credit_card,7,0
CUST-02850,57,F,71,27.76,1984.05,one-year,electronic_check,6,1
CUST-02851,44,M,39,32.89,1246.99,one-year,mailed_check,9,0
CUST-02852,34,M,26,44.44,1176.11,two-year,bank_transfer,0,1
CUST-02853,29,F,52,23.32,1250.07,month-to-month,electronic_check,0,1
CUST-02854,65,M,42,111.55,4644.68,month-to-month,bank_transfer,0,1
CUST-02855,22,F,52,60.89,3148.26,month-to-month,bank_transfer,0,1
CUST-02856,33,M,13,118.31,1572.91,one-year,bank_transfer,2,0
CUST-02857,38,M,18,105.29,1932.13,one-year,bank_transfer,2,1
CUST-02858,19,M,23,24.72,614.65,one-year,credit_card,1,1
CUST-02859,31,M,15,95.82,1444.89,one-year,bank_transfer,3,0
CUST-02860,25,M,23,56.36,1262.11,two-year,electronic_check,5,0
CUST-02861,37,M,53,87.93,4660.35,one-year,electronic_check,4,1
CUST-02862,55,F,57,62.82,3573.68,month-to-month,electronic_check,2,1
CUST-02863,33,F,7,92.97,675.83,two-year,mailed_check,10,0
CUST-02864,58,F,32,47.67,1493.17,two-year,mailed_check,3,0
CUST-02865,29,F,46,60.48,2830.26,month-to-month,mailed_check,5,0
CUST-02866,66,F,43,76.27,3325.65,month-to-month,electronic_check,3,1
CUST-02867,24,F,66,26.06,1717.23,one-year,electronic_check,3,0
CUST-02868,28,F,32,60.43,1971.58,two-year,electronic_check,6,0
CUST-02869,31,F,56,91.97,5113.05,two-year,electronic_check,3,1
CUST-02870,42,F,20,48.96,1021.58,two-year,bank_transfer,4,0
CUST-02871,47,F,14,53.88,799.41,month-to-month,bank_transfer,5,1
CUST-02872,53,F,35,41.25,1443.77,two-year,mailed_check,3,0
CUST-02873,52,M,4,61.3,224.8,month-to-month,mailed_check,9,1
CUST-02874,22,F,31,81.59,2488.91,two-year,bank_transfer,10,0
CUST-02875,50,M,65,28.33,1860.91,one-year,credit_card,0,0
CUST-02876,42,M,32,22.31,711.07,month-to-month,bank_transfer,0,0
CUST-02877,48,M,13,47.39,621.66,two-year,bank_transfer,6,0
CUST-02878,25,F,36,77.38,2775.5,month-to-month,bank_transfer,9,1
CUST-02879,38,F,39,98.3,3867.53,one-year,bank_transfer,6,0
CUST-02880,70,M,38,54.45,2078.88,one-year,mailed_check,2,0
CUST-02881,34,M,39,21.13,873.42,one-year,credit_card,2,0
CUST-02882,54,F,53,90.25,4742.09,one-year,mailed_check,7,0
CUST-02883,39,M,4,61.17,254.69,two-year,credit_card,1,1
CUST-02884,54,M,50,30.74,1498.36,one-year,bank_transfer,9,0
CUST-02885,23,M,35,93.14,3232.54,month-to-month,electronic_check,4,0
CUST-02886,48,M,28,67.62,1939.06,two-year,electronic_check,8,0
CUST-02887,62,F,13,48.14,584.68,two-year,credit_card,1,0
CUST-02888,34,M,56,69.36,3844.53,month-to-month,credit_card,4,1
CUST-02889,59,M,11,97.17,1108.23,month-to-month,credit_card,2,0
CUST-02890,25,F,68,76.18,5221.84,one-year,credit_card,1,0
CUST-02891,72,M,6,44.64,243.62,month-to-month,electronic_check,4,1
CUST-02892,31,F,71,46.11,3243.56,month-to-month,mailed_check,0,0
CUST-02893,71,M,62,76.55,4716.64,two-year,mailed_check,0,1
CUST-02894,62,M,11,52.39,605.36,one-year,credit_card,3,1
CUST-02895,37,M,18,98.27,1818.5,month-to-month,electronic_check,7,0
CUST-02896,59,M,1,36.16,15.09,two-year,credit_card,2,0
CUST-02897,26,F,69,65.94,4593.25,two-year,credit_card,9,0
CUST-02898,41,F,28,116.98,3263.5,one-year,mailed_check,3,0
CUST-02899,58,F,10,43.88,418.97,month-to-month,credit_card,10,1
CUST-02900,28,M,49,32.21,1592.43,two-year,credit_card,5,0
CUST-02901,23,F,37,107.7,3956.68,month-to-month,credit_card,6,0
CUST-02902,44,F,56,116.58,6559.89,month-to-month,electronic_check,2,1
CUST-02903,37,M,42,37.55,1527.3,two-year,electronic_check,4,0
CUST-02904,47,F,63,92.07,5802.47,month-to-month,electronic_check,6,0
CUST-02905,56,M,50,80.45,4070.62,two-year,credit_card,5,0
CUST-02906,39,F,14,79.08,1102.26,two-year,mailed_check,3,0
CUST-02907,27,M,47,56.41,2646.1,two-year,credit_card,7,0
CUST-02908,41,F,20,58.97,1166.1,month-to-month,electronic_check,6,0
CUST-02909,36,F,2,67.64,96.4,two-year,bank_transfer,0,1
CUST-02910,34,M,49,70.92,3503.83,one-year,mailed_check,1,0
CUST-02911,44,F,1,20.34,24.49,two-year,credit_card,10,0
CUST-02912,52,M,35,118.83,4109.82,month-to-month,mailed_check,2,0
CUST-02913,73,M,25,70.15,1717.75,month-to-month,bank_transfer,8,1
CUST-02914,18,F,19,38.1,721.0,two-year,bank_transfer,8,0
CUST-02915,37,M,25,55.79,1344.88,two-year,credit_card,0,0
CUST-02916,32,F,71,46.8,3361.79,two-year,credit_card,1,0
CUST-02917,67,F,32,54.7,1719.82,month-to-month,mailed_check,2,0
CUST-02918,70,M,22,96.61,2154.57,two-year,mailed_check,4,0
CUST-02919,49,M,16,83.96,1353.24,two-year,mailed_check,8,0
CUST-02920,22,M,31,22.92,750.02,two-year,credit_card,9,1
CUST-02921,33,F,37,111.0,4064.72,two-year,electronic_check,2,0
CUST-02922,34,F,66,96.1,6339.55,month-to-month,mailed_check,7,0
CUST-02923,20,M,37,93.28,3409.86,two-year,bank_transfer,0,1
CUST-02924,53,M,50,42.2,2127.37,one-year,bank_transfer,7,0
CUST-02925,24,M,72,78.52,5685.83,month-to-month,mailed_check,4,0
CUST-02926,18,F,31,102.2,3199.63,one-year,electronic_check,5,0
CUST-02927,62,M,64,98.42,6303.35,two-year,electronic_check,2,0
CUST-02928,54,M,1,103.41,122.36,two-year,electronic_check,2,0
CUST-02929,42,M,67,80.77,5434.38,two-year,mailed_check,5,0
CUST-02930,35,F,54,65.97,3556.79,month-to-month,credit_card,1,0
CUST-02931,32,F,52,51.83,2711.55,one-year,credit_card,4,0
CUST-02932,19,F,71,25.86,1805.51,one-year,mailed_check,9,0
CUST-02933,37,F,21,84.01,1791.6,one-year,mailed_check,2,0
CUST-02934,61,M,42,100.27,4185.38,month-to-month,bank_transfer,4,0
CUST-02935,20,F,23,41.26,906.98,two-year,bank_transfer,4,1
CUST-02936,73,F,15,92.01,1390.19,one-year,electronic_check,8,1
CUST-02937,55,M,44,51.53,2255.74,one-year,mailed_check,9,0
CUST-02938,46,M,49,21.49,1026.93,one-year,bank_transfer,3,0
CUST-02939,36,F,19,82.06,1527.27,one-year,bank_transfer,1,0
CUST-02940,32,M,42,84.0,3505.95,month-to-month,bank_transfer,9,0
CUST-02941,23,F,56,59.23,3282.67,two-year,mailed_check,4,0
CUST-02942,23,F,21,80.02,1676.82,month-to-month,bank_transfer,1,1
CUST-02943,43,F,46,88.45,4079.11,two-year,mailed_check,0,1
CUST-02944,66,M,51,42.13,2195.75,month-to-month,credit_card,3,0
CUST-02945,70,F,21,70.01,1420.97,one-year,bank_transfer,0,0
CUST-02946,54,M,54,29.52,1608.38,two-year,bank_transfer,5,1
CUST-02947,21,M,29,68.94,1955.07,one-year,credit_card,2,1
CUST-02948,71,F,44,63.03,2760.98,one-year,electronic_check,7,1
CUST-02949,56,F,9,71.41,592.94,one-year,mailed_check,9,0
CUST-02950,40,M,19,42.69,774.78,one-year,bank_transfer,1,0
CUST-02951,68,M,50,85.09,4232.99,one-year,mailed_check,4,0
CUST-02952,68,M,57,93.39,5334.72,month-to-month,electronic_check,3,0
CUST-02953,49,F,14,112.0,1614.92,two-year,mailed_check,5,0
CUST-02954,75,F,8,54.46,392.37,two-year,credit_card,9,0
CUST-02955,48,M,21,75.38,1573.66,two-year,credit_card,9,0
CUST-02956,25,F,8,35.59,282.57,month-to-month,mailed_check,0,1
CUST-02957,31,F,50,82.92,4120.61,one-year,bank_transfer,3,0
CUST-02958,22,M,63,32.31,2023.39,one-year,electronic_check,10,0
CUST-02959,23,M,66,56.76,3724.77,month-to-month,bank_transfer,9,0
CUST-02960,65,M,40,39.26,1565.76,month-to-month,electronic_check,3,1
CUST-02961,33,M,69,76.46,5246.46,two-year,electronic_check,6,1
CUST-02962,42,F,45,79.94,3608.56,two-year,bank_transfer,7,0
CUST-02963,53,M,69,91.36,6333.98,month-to-month,mailed_check,6,0
CUST-02964,51,M,44,77.01,3342.56,one-year,credit_card,4,0
CUST-02965,45,F,4,101.45,385.08,one-year,mailed_check,7,1
CUST-02966,27,F,29,107.15,3075.66,one-year,electronic_check,5,1
CUST-02967,71,F,45,42.06,1909.96,month-to-month,electronic_check,6,0
CUST-02968,50,F,61,117.74,7191.01,one-year,bank_transfer,2,0
CUST-02969,41,M,36,101.41,3602.93,two-year,mailed_check,10,0
CUST-02970,54,F,18,51.49,909.52,one-year,electronic_check,1,0
CUST-02971,67,M,19,101.84,1960.03,month-to-month,mailed_check,7,0
CUST-02972,62,M,23,79.73,1845.18,month-to-month,bank_transfer,4,0
CUST-02973,25,F,35,106.65,3726.46,month-to-month,electronic_check,0,1
CUST-02974,49,F,24,34.73,838.53,month-to-month,credit_card,4,1
CUST-02975,72,M,45,117.25,5263.61,two-year,electronic_check,10,0
CUST-02976,57,M,7,65.9,420.66,month-to-month,mailed_check,8,1
CUST-02977,64,M,19,97.42,1870.32,month-to-month,electronic_check,5,0
CUST-02978,67,F,9,91.78,777.2,one-year,bank_transfer,6,0
CUST-02979,18,M,29,87.09,2482.35,two-year,bank_transfer,2,0
CUST-02980,64,F,4,102.17,409.02,month-to-month,electronic_check,2,0
CUST-02981,66,M,50,101.71,5077.79,two-year,mailed_check,10,1
CUST-02982,62,F,49,22.29,1092.09,two-year,credit_card,3,0
CUST-02983,34,F,49,20.87,1061.7,one-year,bank_transfer,0,0
CUST-02984,63,M,72,118.54,8496.25,one-year,bank_transfer,2,0
CUST-02985,31,F,34,82.16,2748.43,month-to-month,credit_card,1,0
CUST-02986,48,F,14,109.89,1567.17,one-year,credit_card,8,0
CUST-02987,54,M,7,41.67,270.27,two-year,credit_card,0,0
CUST-02988,43,F,37,26.14,1006.54,month-to-month,electronic_check,1,1
CUST-02989,59,M,28,103.36,2871.52,month-to-month,bank_transfer,7,0
CUST-02990,30,M,40,65.81,2644.85,one-year,credit_card,1,0
CUST-02991,46,M,52,71.63,3723.47,one-year,mailed_check,8,0
CUST-02992,74,F,34,23.61,831.77,two-year,credit_card,6,1
CUST-02993,48,M,68,89.39,6072.11,two-year,credit_card,5,0
CUST-02994,51,F,67,112.78,7517.54,one-year,mailed_check,6,0
CUST-02995,30,M,57,55.62,3136.32,two-year,credit_card,7,0
CUST-02996,52,M,6,91.94,539.13,month-to-month,electronic_check,5,1
CUST-02997,46,M,70,26.7,1873.54,one-year,bank_transfer,5,0
CUST-02998,67,M,31,118.74,3659.17,two-year,mailed_check,6,0
CUST-02999,53,M,19,29.43,515.82,two-year,electronic_check,8,0
CUST-03000,56,M,35,112.9,3901.93,one-year,bank_transfer,0,0
CUST-03001,75,F,20,98.87,1945.28,one-year,mailed_check,6,1
CUST-03002,22,F,72,101.11,7311.02,month-to-month,credit_card,2,1
CUST-03003,37,F,41,32.58,1296.43,two-year,bank_transfer,0,0
CUST-03004,18,F,70,66.71,4632.21,month-to-month,credit_card,10,0
CUST-03005,63,M,59,96.55,5741.46,month-to-month,mailed_check,7,0
CUST-03006,66,F,59,111.99,6571.43,month-to-month,bank_transfer,7,1
CUST-03007,56,M,65,112.15,7240.61,month-to-month,credit_card,2,1
CUST-03008,35,M,10,24.8,217.35,month-to-month,electronic_check,7,0
CUST-03009,60,F,28,108.84,3082.4,month-to-month,mailed_check,7,1
CUST-03010,25,F,13,95.74,1205.45,two-year,electronic_check,9,0
CUST-03011,47,F,56,54.99,3059.04,one-year,mailed_check,8,0
CUST-03012,57,F,31,39.48,1189.11,one-year,electronic_check,2,1
CUST-03013,47,M,49,88.22,4368.5,one-year,bank_transfer,2,1
CUST-03014,57,M,12,77.95,931.27,one-year,electronic_check,4,0
CUST-03015,25,F,62,87.18,5404.44,one-year,credit_card,1,1
CUST-03016,22,F,43,23.71,1040.41,two-year,bank_transfer,6,1
CUST-03017,40,M,2,23.07,63.08,month-to-month,mailed_check,5,1
CUST-03018,36,M,59,106.35,6260.47,month-to-month,credit_card,9,1
CUST-03019,54,M,24,30.78,770.54,two-year,mailed_check,3,0
CUST-03020,36,M,65,112.41,7337.88,two-year,credit_card,3,0
CUST-03021,70,F,12,114.24,1363.21,one-year,bank_transfer,8,0
CUST-03022,72,M,19,51.04,1018.61,two-year,mailed_check,10,0
CUST-03023,62,M,17,49.01,785.25,month-to-month,mailed_check,10,0
CUST-03024,68,M,7,28.64,182.44,two-year,credit_card,8,0
CUST-03025,25,F,44,47.98,2156.56,month-to-month,bank_transfer,0,0
CUST-03026,72,M,26,118.84,3077.98,one-year,bank_transfer,0,0
CUST-03027,55,M,12,110.71,1331.15,month-to-month,bank_transfer,1,0
CUST-03028,69,F,71,64.34,4603.5,month-to-month,credit_card,2,0
CUST-03029,35,M,68,84.37,5720.67,month-to-month,bank_transfer,9,1
CUST-03030,34,M,7,82.16,588.46,month-to-month,mailed_check,6,1
CUST-03031,52,M,12,44.24,532.06,one-year,credit_card,2,0
CUST-03032,40,F,18,87.44,1601.9,one-year,electronic_check,7,0
CUST-03033,71,M,1,107.18,60.81,two-year,electronic_check,10,1
CUST-03034,33,M,71,114.69,8179.19,two-year,mailed_check,7,0
CUST-03035,26,M,26,80.47,2097.99,two-year,credit_card,4,0
CUST-03036,44,F,18,86.73,1575.9,two-year,credit_card,6,1
CUST-03037,50,F,63,62.71,3948.6,two-year,bank_transfer,10,0
CUST-03038,33,F,68,74.27,5054.83,month-to-month,electronic_check,0,0
CUST-03039,68,M,12,92.87,1110.43,one-year,mailed_check,2,0
